,name,date,month_edits
144,Digital_labor,201307,0
145,Digital_labor,201308,0
146,Digital_labor,201309,0
147,Digital_labor,201310,0
148,Digital_labor,201311,0
149,Digital_labor,201312,0
150,Digital_labor,201401,0
151,Digital_labor,201402,0
152,Digital_labor,201403,0
153,Digital_labor,201404,0
154,Digital_labor,201405,0
155,Digital_labor,201406,0
156,Digital_labor,201407,0
157,Digital_labor,201408,0
158,Digital_labor,201409,0
159,Digital_labor,201410,0
160,Digital_labor,201411,0
161,Digital_labor,201412,0
162,Digital_labor,201501,0
163,Digital_labor,201502,0
164,Digital_labor,201503,0
165,Digital_labor,201504,52
166,Digital_labor,201505,0
167,Digital_labor,201506,4
168,Digital_labor,201507,4
169,Digital_labor,201508,0
170,Digital_labor,201509,0
171,Digital_labor,201510,0
172,Digital_labor,201511,0
173,Digital_labor,201512,0
174,Digital_labor,201601,0
175,Digital_labor,201602,4
176,Digital_labor,201603,2
177,Digital_labor,201604,0
178,Digital_labor,201605,3
179,Digital_labor,201606,1
180,Digital_labor,201607,0
181,Digital_labor,201608,3
182,Digital_labor,201609,1
183,Digital_labor,201610,1
184,Digital_labor,201611,0
185,Digital_labor,201612,1
186,Digital_labor,201701,0
187,Digital_labor,201702,2
188,Digital_labor,201703,0
189,Digital_labor,201704,0
190,Digital_labor,201705,0
191,Digital_labor,201706,0
192,Digital_labor,201707,0
193,Digital_labor,201708,0
194,Digital_labor,201709,0
195,Digital_labor,201710,0
196,Digital_labor,201711,1
197,Digital_labor,201712,0
198,Digital_labor,201801,0
199,Digital_labor,201802,1
200,Digital_labor,201803,1
201,Digital_labor,201804,0
202,Digital_labor,201805,0
203,Digital_labor,201806,0
204,Digital_labor,201807,0
0,Digital_citizen,200107,0
1,Digital_citizen,200108,0
2,Digital_citizen,200109,0
3,Digital_citizen,200110,0
4,Digital_citizen,200111,0
5,Digital_citizen,200112,0
6,Digital_citizen,200201,0
7,Digital_citizen,200202,0
8,Digital_citizen,200203,0
9,Digital_citizen,200204,0
10,Digital_citizen,200205,0
11,Digital_citizen,200206,0
12,Digital_citizen,200207,0
13,Digital_citizen,200208,0
14,Digital_citizen,200209,0
15,Digital_citizen,200210,0
16,Digital_citizen,200211,0
17,Digital_citizen,200212,0
18,Digital_citizen,200301,0
19,Digital_citizen,200302,0
20,Digital_citizen,200303,0
21,Digital_citizen,200304,0
22,Digital_citizen,200305,0
23,Digital_citizen,200306,0
24,Digital_citizen,200307,0
25,Digital_citizen,200308,0
26,Digital_citizen,200309,0
27,Digital_citizen,200310,0
28,Digital_citizen,200311,0
29,Digital_citizen,200312,0
30,Digital_citizen,200401,0
31,Digital_citizen,200402,0
32,Digital_citizen,200403,0
33,Digital_citizen,200404,0
34,Digital_citizen,200405,0
35,Digital_citizen,200406,0
36,Digital_citizen,200407,0
37,Digital_citizen,200408,0
38,Digital_citizen,200409,0
39,Digital_citizen,200410,0
40,Digital_citizen,200411,0
41,Digital_citizen,200412,0
42,Digital_citizen,200501,0
43,Digital_citizen,200502,0
44,Digital_citizen,200503,0
45,Digital_citizen,200504,0
46,Digital_citizen,200505,0
47,Digital_citizen,200506,0
48,Digital_citizen,200507,0
49,Digital_citizen,200508,0
50,Digital_citizen,200509,0
51,Digital_citizen,200510,0
52,Digital_citizen,200511,0
53,Digital_citizen,200512,0
54,Digital_citizen,200601,0
55,Digital_citizen,200602,0
56,Digital_citizen,200603,0
57,Digital_citizen,200604,0
58,Digital_citizen,200605,0
59,Digital_citizen,200606,0
60,Digital_citizen,200607,0
61,Digital_citizen,200608,0
62,Digital_citizen,200609,0
63,Digital_citizen,200610,0
64,Digital_citizen,200611,0
65,Digital_citizen,200612,0
66,Digital_citizen,200701,0
67,Digital_citizen,200702,0
68,Digital_citizen,200703,0
69,Digital_citizen,200704,0
70,Digital_citizen,200705,0
71,Digital_citizen,200706,0
72,Digital_citizen,200707,0
73,Digital_citizen,200708,0
74,Digital_citizen,200709,0
75,Digital_citizen,200710,0
76,Digital_citizen,200711,0
77,Digital_citizen,200712,0
78,Digital_citizen,200801,0
79,Digital_citizen,200802,0
80,Digital_citizen,200803,0
81,Digital_citizen,200804,0
82,Digital_citizen,200805,0
83,Digital_citizen,200806,0
84,Digital_citizen,200807,0
85,Digital_citizen,200808,0
86,Digital_citizen,200809,0
87,Digital_citizen,200810,0
88,Digital_citizen,200811,0
89,Digital_citizen,200812,0
90,Digital_citizen,200901,0
91,Digital_citizen,200902,0
92,Digital_citizen,200903,0
93,Digital_citizen,200904,0
94,Digital_citizen,200905,0
95,Digital_citizen,200906,0
96,Digital_citizen,200907,11
97,Digital_citizen,200908,5
98,Digital_citizen,200909,3
99,Digital_citizen,200910,1
100,Digital_citizen,200911,4
101,Digital_citizen,200912,0
102,Digital_citizen,201001,1
103,Digital_citizen,201002,13
104,Digital_citizen,201003,0
105,Digital_citizen,201004,3
106,Digital_citizen,201005,0
107,Digital_citizen,201006,5
108,Digital_citizen,201007,0
109,Digital_citizen,201008,2
110,Digital_citizen,201009,1
111,Digital_citizen,201010,2
112,Digital_citizen,201011,4
113,Digital_citizen,201012,0
114,Digital_citizen,201101,0
115,Digital_citizen,201102,4
116,Digital_citizen,201103,3
117,Digital_citizen,201104,2
118,Digital_citizen,201105,0
119,Digital_citizen,201106,3
120,Digital_citizen,201107,0
121,Digital_citizen,201108,1
122,Digital_citizen,201109,0
123,Digital_citizen,201110,1
124,Digital_citizen,201111,6
125,Digital_citizen,201112,3
126,Digital_citizen,201201,1
127,Digital_citizen,201202,9
128,Digital_citizen,201203,0
129,Digital_citizen,201204,9
130,Digital_citizen,201205,0
131,Digital_citizen,201206,3
132,Digital_citizen,201207,0
133,Digital_citizen,201208,1
134,Digital_citizen,201209,4
135,Digital_citizen,201210,14
136,Digital_citizen,201211,2
137,Digital_citizen,201212,3
138,Digital_citizen,201301,3
139,Digital_citizen,201302,4
140,Digital_citizen,201303,4
141,Digital_citizen,201304,3
142,Digital_citizen,201305,5
143,Digital_citizen,201306,5
144,Digital_citizen,201307,0
145,Digital_citizen,201308,4
146,Digital_citizen,201309,4
147,Digital_citizen,201310,2
148,Digital_citizen,201311,2
149,Digital_citizen,201312,0
150,Digital_citizen,201401,1
151,Digital_citizen,201402,3
152,Digital_citizen,201403,2
153,Digital_citizen,201404,0
154,Digital_citizen,201405,1
155,Digital_citizen,201406,3
156,Digital_citizen,201407,1
157,Digital_citizen,201408,2
158,Digital_citizen,201409,10
159,Digital_citizen,201410,0
160,Digital_citizen,201411,0
161,Digital_citizen,201412,0
162,Digital_citizen,201501,0
163,Digital_citizen,201502,2
164,Digital_citizen,201503,0
165,Digital_citizen,201504,4
166,Digital_citizen,201505,2
167,Digital_citizen,201506,5
168,Digital_citizen,201507,1
169,Digital_citizen,201508,7
170,Digital_citizen,201509,6
171,Digital_citizen,201510,14
172,Digital_citizen,201511,4
173,Digital_citizen,201512,1
174,Digital_citizen,201601,0
175,Digital_citizen,201602,0
176,Digital_citizen,201603,1
177,Digital_citizen,201604,8
178,Digital_citizen,201605,2
179,Digital_citizen,201606,1
180,Digital_citizen,201607,3
181,Digital_citizen,201608,5
182,Digital_citizen,201609,15
183,Digital_citizen,201610,2
184,Digital_citizen,201611,7
185,Digital_citizen,201612,0
186,Digital_citizen,201701,2
187,Digital_citizen,201702,1
188,Digital_citizen,201703,2
189,Digital_citizen,201704,2
190,Digital_citizen,201705,16
191,Digital_citizen,201706,1
192,Digital_citizen,201707,0
193,Digital_citizen,201708,1
194,Digital_citizen,201709,2
195,Digital_citizen,201710,5
196,Digital_citizen,201711,2
197,Digital_citizen,201712,11
198,Digital_citizen,201801,3
199,Digital_citizen,201802,5
200,Digital_citizen,201803,8
201,Digital_citizen,201804,2
202,Digital_citizen,201805,6
203,Digital_citizen,201806,10
204,Digital_citizen,201807,0
0,Information_privacy,200107,0
1,Information_privacy,200108,0
2,Information_privacy,200109,0
3,Information_privacy,200110,0
4,Information_privacy,200111,0
5,Information_privacy,200112,0
6,Information_privacy,200201,0
7,Information_privacy,200202,0
8,Information_privacy,200203,0
9,Information_privacy,200204,0
10,Information_privacy,200205,0
11,Information_privacy,200206,0
12,Information_privacy,200207,0
13,Information_privacy,200208,0
14,Information_privacy,200209,0
15,Information_privacy,200210,0
16,Information_privacy,200211,0
17,Information_privacy,200212,0
18,Information_privacy,200301,0
19,Information_privacy,200302,0
20,Information_privacy,200303,0
21,Information_privacy,200304,0
22,Information_privacy,200305,0
23,Information_privacy,200306,0
24,Information_privacy,200307,3
25,Information_privacy,200308,0
26,Information_privacy,200309,0
27,Information_privacy,200310,0
28,Information_privacy,200311,8
29,Information_privacy,200312,0
30,Information_privacy,200401,1
31,Information_privacy,200402,1
32,Information_privacy,200403,3
33,Information_privacy,200404,0
34,Information_privacy,200405,2
35,Information_privacy,200406,2
36,Information_privacy,200407,2
37,Information_privacy,200408,0
38,Information_privacy,200409,1
39,Information_privacy,200410,2
40,Information_privacy,200411,2
41,Information_privacy,200412,0
42,Information_privacy,200501,2
43,Information_privacy,200502,19
44,Information_privacy,200503,0
45,Information_privacy,200504,2
46,Information_privacy,200505,1
47,Information_privacy,200506,1
48,Information_privacy,200507,2
49,Information_privacy,200508,2
50,Information_privacy,200509,2
51,Information_privacy,200510,1
52,Information_privacy,200511,0
53,Information_privacy,200512,2
54,Information_privacy,200601,0
55,Information_privacy,200602,3
56,Information_privacy,200603,3
57,Information_privacy,200604,0
58,Information_privacy,200605,2
59,Information_privacy,200606,3
60,Information_privacy,200607,4
61,Information_privacy,200608,1
62,Information_privacy,200609,2
63,Information_privacy,200610,0
64,Information_privacy,200611,3
65,Information_privacy,200612,0
66,Information_privacy,200701,14
67,Information_privacy,200702,3
68,Information_privacy,200703,2
69,Information_privacy,200704,13
70,Information_privacy,200705,3
71,Information_privacy,200706,6
72,Information_privacy,200707,6
73,Information_privacy,200708,1
74,Information_privacy,200709,3
75,Information_privacy,200710,1
76,Information_privacy,200711,5
77,Information_privacy,200712,20
78,Information_privacy,200801,4
79,Information_privacy,200802,1
80,Information_privacy,200803,10
81,Information_privacy,200804,26
82,Information_privacy,200805,5
83,Information_privacy,200806,5
84,Information_privacy,200807,1
85,Information_privacy,200808,31
86,Information_privacy,200809,4
87,Information_privacy,200810,6
88,Information_privacy,200811,4
89,Information_privacy,200812,7
90,Information_privacy,200901,4
91,Information_privacy,200902,4
92,Information_privacy,200903,7
93,Information_privacy,200904,6
94,Information_privacy,200905,2
95,Information_privacy,200906,4
96,Information_privacy,200907,3
97,Information_privacy,200908,5
98,Information_privacy,200909,4
99,Information_privacy,200910,2
100,Information_privacy,200911,1
101,Information_privacy,200912,8
102,Information_privacy,201001,4
103,Information_privacy,201002,5
104,Information_privacy,201003,3
105,Information_privacy,201004,3
106,Information_privacy,201005,4
107,Information_privacy,201006,3
108,Information_privacy,201007,7
109,Information_privacy,201008,7
110,Information_privacy,201009,4
111,Information_privacy,201010,1
112,Information_privacy,201011,1
113,Information_privacy,201012,3
114,Information_privacy,201101,7
115,Information_privacy,201102,3
116,Information_privacy,201103,4
117,Information_privacy,201104,0
118,Information_privacy,201105,1
119,Information_privacy,201106,1
120,Information_privacy,201107,7
121,Information_privacy,201108,0
122,Information_privacy,201109,1
123,Information_privacy,201110,0
124,Information_privacy,201111,1
125,Information_privacy,201112,0
126,Information_privacy,201201,5
127,Information_privacy,201202,8
128,Information_privacy,201203,0
129,Information_privacy,201204,2
130,Information_privacy,201205,1
131,Information_privacy,201206,4
132,Information_privacy,201207,6
133,Information_privacy,201208,1
134,Information_privacy,201209,8
135,Information_privacy,201210,0
136,Information_privacy,201211,3
137,Information_privacy,201212,5
138,Information_privacy,201301,5
139,Information_privacy,201302,1
140,Information_privacy,201303,2
141,Information_privacy,201304,4
142,Information_privacy,201305,3
143,Information_privacy,201306,12
144,Information_privacy,201307,1
145,Information_privacy,201308,0
146,Information_privacy,201309,3
147,Information_privacy,201310,2
148,Information_privacy,201311,2
149,Information_privacy,201312,6
150,Information_privacy,201401,0
151,Information_privacy,201402,0
152,Information_privacy,201403,1
153,Information_privacy,201404,2
154,Information_privacy,201405,2
155,Information_privacy,201406,3
156,Information_privacy,201407,0
157,Information_privacy,201408,1
158,Information_privacy,201409,3
159,Information_privacy,201410,0
160,Information_privacy,201411,2
161,Information_privacy,201412,2
162,Information_privacy,201501,0
163,Information_privacy,201502,4
164,Information_privacy,201503,3
165,Information_privacy,201504,0
166,Information_privacy,201505,0
167,Information_privacy,201506,2
168,Information_privacy,201507,1
169,Information_privacy,201508,0
170,Information_privacy,201509,1
171,Information_privacy,201510,2
172,Information_privacy,201511,0
173,Information_privacy,201512,0
174,Information_privacy,201601,5
175,Information_privacy,201602,7
176,Information_privacy,201603,3
177,Information_privacy,201604,0
178,Information_privacy,201605,0
179,Information_privacy,201606,3
180,Information_privacy,201607,4
181,Information_privacy,201608,3
182,Information_privacy,201609,1
183,Information_privacy,201610,15
184,Information_privacy,201611,2
185,Information_privacy,201612,2
186,Information_privacy,201701,0
187,Information_privacy,201702,0
188,Information_privacy,201703,6
189,Information_privacy,201704,9
190,Information_privacy,201705,4
191,Information_privacy,201706,3
192,Information_privacy,201707,0
193,Information_privacy,201708,1
194,Information_privacy,201709,1
195,Information_privacy,201710,1
196,Information_privacy,201711,6
197,Information_privacy,201712,3
198,Information_privacy,201801,3
199,Information_privacy,201802,5
200,Information_privacy,201803,7
201,Information_privacy,201804,6
202,Information_privacy,201805,9
203,Information_privacy,201806,9
204,Information_privacy,201807,0
0,Accountability,200107,0
1,Accountability,200108,0
2,Accountability,200109,0
3,Accountability,200110,0
4,Accountability,200111,0
5,Accountability,200112,0
6,Accountability,200201,0
7,Accountability,200202,0
8,Accountability,200203,0
9,Accountability,200204,0
10,Accountability,200205,0
11,Accountability,200206,0
12,Accountability,200207,0
13,Accountability,200208,0
14,Accountability,200209,0
15,Accountability,200210,0
16,Accountability,200211,0
17,Accountability,200212,0
18,Accountability,200301,0
19,Accountability,200302,0
20,Accountability,200303,1
21,Accountability,200304,1
22,Accountability,200305,0
23,Accountability,200306,0
24,Accountability,200307,0
25,Accountability,200308,0
26,Accountability,200309,0
27,Accountability,200310,2
28,Accountability,200311,0
29,Accountability,200312,0
30,Accountability,200401,0
31,Accountability,200402,0
32,Accountability,200403,0
33,Accountability,200404,0
34,Accountability,200405,1
35,Accountability,200406,0
36,Accountability,200407,0
37,Accountability,200408,0
38,Accountability,200409,1
39,Accountability,200410,1
40,Accountability,200411,3
41,Accountability,200412,1
42,Accountability,200501,0
43,Accountability,200502,0
44,Accountability,200503,3
45,Accountability,200504,1
46,Accountability,200505,3
47,Accountability,200506,0
48,Accountability,200507,0
49,Accountability,200508,1
50,Accountability,200509,2
51,Accountability,200510,4
52,Accountability,200511,1
53,Accountability,200512,3
54,Accountability,200601,4
55,Accountability,200602,5
56,Accountability,200603,1
57,Accountability,200604,2
58,Accountability,200605,4
59,Accountability,200606,3
60,Accountability,200607,1
61,Accountability,200608,7
62,Accountability,200609,1
63,Accountability,200610,1
64,Accountability,200611,2
65,Accountability,200612,2
66,Accountability,200701,2
67,Accountability,200702,5
68,Accountability,200703,10
69,Accountability,200704,13
70,Accountability,200705,11
71,Accountability,200706,18
72,Accountability,200707,3
73,Accountability,200708,11
74,Accountability,200709,6
75,Accountability,200710,17
76,Accountability,200711,11
77,Accountability,200712,0
78,Accountability,200801,3
79,Accountability,200802,13
80,Accountability,200803,3
81,Accountability,200804,8
82,Accountability,200805,7
83,Accountability,200806,17
84,Accountability,200807,2
85,Accountability,200808,6
86,Accountability,200809,6
87,Accountability,200810,6
88,Accountability,200811,14
89,Accountability,200812,3
90,Accountability,200901,8
91,Accountability,200902,0
92,Accountability,200903,3
93,Accountability,200904,2
94,Accountability,200905,2
95,Accountability,200906,6
96,Accountability,200907,8
97,Accountability,200908,4
98,Accountability,200909,16
99,Accountability,200910,7
100,Accountability,200911,1
101,Accountability,200912,23
102,Accountability,201001,6
103,Accountability,201002,9
104,Accountability,201003,5
105,Accountability,201004,3
106,Accountability,201005,4
107,Accountability,201006,4
108,Accountability,201007,1
109,Accountability,201008,1
110,Accountability,201009,4
111,Accountability,201010,5
112,Accountability,201011,4
113,Accountability,201012,5
114,Accountability,201101,0
115,Accountability,201102,3
116,Accountability,201103,4
117,Accountability,201104,3
118,Accountability,201105,8
119,Accountability,201106,4
120,Accountability,201107,8
121,Accountability,201108,3
122,Accountability,201109,1
123,Accountability,201110,5
124,Accountability,201111,6
125,Accountability,201112,8
126,Accountability,201201,0
127,Accountability,201202,0
128,Accountability,201203,10
129,Accountability,201204,3
130,Accountability,201205,1
131,Accountability,201206,3
132,Accountability,201207,5
133,Accountability,201208,1
134,Accountability,201209,6
135,Accountability,201210,12
136,Accountability,201211,5
137,Accountability,201212,0
138,Accountability,201301,8
139,Accountability,201302,7
140,Accountability,201303,0
141,Accountability,201304,0
142,Accountability,201305,2
143,Accountability,201306,0
144,Accountability,201307,2
145,Accountability,201308,6
146,Accountability,201309,5
147,Accountability,201310,5
148,Accountability,201311,2
149,Accountability,201312,8
150,Accountability,201401,4
151,Accountability,201402,6
152,Accountability,201403,0
153,Accountability,201404,1
154,Accountability,201405,4
155,Accountability,201406,3
156,Accountability,201407,2
157,Accountability,201408,0
158,Accountability,201409,5
159,Accountability,201410,0
160,Accountability,201411,0
161,Accountability,201412,4
162,Accountability,201501,6
163,Accountability,201502,7
164,Accountability,201503,1
165,Accountability,201504,1
166,Accountability,201505,2
167,Accountability,201506,2
168,Accountability,201507,1
169,Accountability,201508,6
170,Accountability,201509,0
171,Accountability,201510,0
172,Accountability,201511,1
173,Accountability,201512,5
