,name,date,pageviews
126,Economic_inequality,201806,24351.0
0,Digital_labor,200712,0.0
1,Digital_labor,200801,0.0
2,Digital_labor,200802,0.0
3,Digital_labor,200803,0.0
4,Digital_labor,200804,0.0
5,Digital_labor,200805,0.0
6,Digital_labor,200806,0.0
7,Digital_labor,200807,0.0
8,Digital_labor,200808,0.0
9,Digital_labor,200809,0.0
10,Digital_labor,200810,0.0
11,Digital_labor,200811,0.0
12,Digital_labor,200812,0.0
13,Digital_labor,200901,0.0
14,Digital_labor,200902,0.0
15,Digital_labor,200903,0.0
16,Digital_labor,200904,0.0
17,Digital_labor,200905,0.0
18,Digital_labor,200906,0.0
19,Digital_labor,200907,0.0
20,Digital_labor,200908,0.0
21,Digital_labor,200909,0.0
22,Digital_labor,200910,0.0
23,Digital_labor,200911,0.0
24,Digital_labor,200912,0.0
25,Digital_labor,201001,0.0
26,Digital_labor,201002,0.0
27,Digital_labor,201003,0.0
28,Digital_labor,201004,0.0
29,Digital_labor,201005,0.0
30,Digital_labor,201006,0.0
31,Digital_labor,201007,0.0
32,Digital_labor,201008,0.0
33,Digital_labor,201009,0.0
34,Digital_labor,201010,0.0
35,Digital_labor,201011,0.0
36,Digital_labor,201012,0.0
37,Digital_labor,201101,0.0
38,Digital_labor,201102,0.0
39,Digital_labor,201103,0.0
40,Digital_labor,201104,0.0
41,Digital_labor,201105,0.0
42,Digital_labor,201106,0.0
43,Digital_labor,201107,0.0
44,Digital_labor,201108,0.0
45,Digital_labor,201109,0.0
46,Digital_labor,201110,0.0
47,Digital_labor,201111,0.0
48,Digital_labor,201112,0.0
49,Digital_labor,201201,0.0
50,Digital_labor,201202,0.0
51,Digital_labor,201203,0.0
52,Digital_labor,201204,0.0
53,Digital_labor,201205,0.0
54,Digital_labor,201206,1.0
55,Digital_labor,201207,0.0
56,Digital_labor,201208,0.0
57,Digital_labor,201209,0.0
58,Digital_labor,201210,0.0
59,Digital_labor,201211,1.0
60,Digital_labor,201212,1.0
61,Digital_labor,201301,0.0
62,Digital_labor,201302,0.0
63,Digital_labor,201303,0.0
64,Digital_labor,201304,0.0
65,Digital_labor,201305,0.0
66,Digital_labor,201306,0.0
67,Digital_labor,201307,0.0
68,Digital_labor,201308,0.0
69,Digital_labor,201309,0.0
70,Digital_labor,201310,0.0
71,Digital_labor,201311,0.0
72,Digital_labor,201312,0.0
73,Digital_labor,201401,0.0
74,Digital_labor,201402,0.0
75,Digital_labor,201403,3.0
76,Digital_labor,201404,3.0
77,Digital_labor,201405,6.0
78,Digital_labor,201406,1.0
79,Digital_labor,201407,2.0
80,Digital_labor,201408,4.0
81,Digital_labor,201409,0.0
82,Digital_labor,201410,3.0
83,Digital_labor,201411,5.0
84,Digital_labor,201412,4.0
85,Digital_labor,201501,2.0
86,Digital_labor,201502,0.0
87,Digital_labor,201503,519.0
88,Digital_labor,201504,384.0
89,Digital_labor,201505,369.0
90,Digital_labor,201506,356.0
91,Digital_labor,201507,268.0
92,Digital_labor,201508,239.0
93,Digital_labor,201509,341.0
94,Digital_labor,201510,528.0
95,Digital_labor,201511,526.0
96,Digital_labor,201512,485.0
97,Digital_labor,201601,495.0
98,Digital_labor,201602,460.0
99,Digital_labor,201603,747.0
100,Digital_labor,201604,705.0
101,Digital_labor,201605,572.0
102,Digital_labor,201606,546.0
103,Digital_labor,201607,440.0
104,Digital_labor,201608,476.0
105,Digital_labor,201609,613.0
106,Digital_labor,201610,919.0
107,Digital_labor,201611,822.0
108,Digital_labor,201612,763.0
109,Digital_labor,201701,790.0
110,Digital_labor,201702,776.0
111,Digital_labor,201703,920.0
112,Digital_labor,201704,944.0
113,Digital_labor,201705,878.0
114,Digital_labor,201706,707.0
115,Digital_labor,201707,620.0
116,Digital_labor,201708,628.0
117,Digital_labor,201709,839.0
118,Digital_labor,201710,949.0
119,Digital_labor,201711,875.0
120,Digital_labor,201712,616.0
121,Digital_labor,201801,689.0
122,Digital_labor,201802,836.0
123,Digital_labor,201803,915.0
124,Digital_labor,201804,1028.0
125,Digital_labor,201805,1088.0
126,Digital_labor,201806,595.0
0,Digital_citizen,200712,1.0
1,Digital_citizen,200801,0.0
2,Digital_citizen,200802,24.0
3,Digital_citizen,200803,128.0
4,Digital_citizen,200804,149.0
5,Digital_citizen,200805,118.0
6,Digital_citizen,200806,101.0
7,Digital_citizen,200807,158.0
8,Digital_citizen,200808,197.0
9,Digital_citizen,200809,135.0
10,Digital_citizen,200810,151.0
11,Digital_citizen,200811,164.0
12,Digital_citizen,200812,209.0
13,Digital_citizen,200901,316.0
14,Digital_citizen,200902,321.0
15,Digital_citizen,200903,338.0
16,Digital_citizen,200904,283.0
17,Digital_citizen,200905,311.0
18,Digital_citizen,200906,323.0
19,Digital_citizen,200907,285.0
20,Digital_citizen,200908,477.0
21,Digital_citizen,200909,723.0
22,Digital_citizen,200910,987.0
23,Digital_citizen,200911,681.0
24,Digital_citizen,200912,485.0
25,Digital_citizen,201001,871.0
26,Digital_citizen,201002,866.0
27,Digital_citizen,201003,924.0
28,Digital_citizen,201004,1200.0
29,Digital_citizen,201005,798.0
30,Digital_citizen,201006,690.0
31,Digital_citizen,201007,558.0
32,Digital_citizen,201008,1175.0
33,Digital_citizen,201009,1499.0
34,Digital_citizen,201010,1737.0
35,Digital_citizen,201011,1282.0
36,Digital_citizen,201012,1107.0
37,Digital_citizen,201101,1356.0
38,Digital_citizen,201102,1519.0
39,Digital_citizen,201103,1725.0
40,Digital_citizen,201104,1405.0
41,Digital_citizen,201105,1395.0
42,Digital_citizen,201106,1044.0
43,Digital_citizen,201107,757.0
44,Digital_citizen,201108,1244.0
45,Digital_citizen,201109,1621.0
46,Digital_citizen,201110,2001.0
47,Digital_citizen,201111,1998.0
48,Digital_citizen,201112,1260.0
49,Digital_citizen,201201,2151.0
50,Digital_citizen,201202,2346.0
51,Digital_citizen,201203,1865.0
52,Digital_citizen,201204,2163.0
53,Digital_citizen,201205,2034.0
54,Digital_citizen,201206,1452.0
55,Digital_citizen,201207,1253.0
56,Digital_citizen,201208,2448.0
57,Digital_citizen,201209,4584.0
58,Digital_citizen,201210,4097.0
59,Digital_citizen,201211,3278.0
60,Digital_citizen,201212,2250.0
61,Digital_citizen,201301,4057.0
62,Digital_citizen,201302,4785.0
63,Digital_citizen,201303,3750.0
64,Digital_citizen,201304,3965.0
65,Digital_citizen,201305,3479.0
66,Digital_citizen,201306,2453.0
67,Digital_citizen,201307,2195.0
68,Digital_citizen,201308,3107.0
69,Digital_citizen,201309,5616.0
70,Digital_citizen,201310,5242.0
71,Digital_citizen,201311,3740.0
72,Digital_citizen,201312,2623.0
73,Digital_citizen,201401,3995.0
74,Digital_citizen,201402,4923.0
75,Digital_citizen,201403,4225.0
76,Digital_citizen,201404,3652.0
77,Digital_citizen,201405,3740.0
78,Digital_citizen,201406,2732.0
79,Digital_citizen,201407,2205.0
80,Digital_citizen,201408,5026.0
81,Digital_citizen,201409,7626.0
82,Digital_citizen,201410,5014.0
83,Digital_citizen,201411,4298.0
84,Digital_citizen,201412,3391.0
85,Digital_citizen,201501,4153.0
86,Digital_citizen,201502,3962.0
87,Digital_citizen,201503,4321.0
88,Digital_citizen,201504,4111.0
89,Digital_citizen,201505,3268.0
90,Digital_citizen,201506,2940.0
91,Digital_citizen,201507,2683.0
92,Digital_citizen,201508,4698.0
93,Digital_citizen,201509,7426.0
94,Digital_citizen,201510,5860.0
95,Digital_citizen,201511,5767.0
96,Digital_citizen,201512,4208.0
97,Digital_citizen,201601,5409.0
98,Digital_citizen,201602,6124.0
99,Digital_citizen,201603,4867.0
100,Digital_citizen,201604,3834.0
101,Digital_citizen,201605,3924.0
102,Digital_citizen,201606,2944.0
103,Digital_citizen,201607,2808.0
104,Digital_citizen,201608,5742.0
105,Digital_citizen,201609,7133.0
106,Digital_citizen,201610,7012.0
107,Digital_citizen,201611,4444.0
108,Digital_citizen,201612,3493.0
109,Digital_citizen,201701,4784.0
110,Digital_citizen,201702,5804.0
111,Digital_citizen,201703,5192.0
112,Digital_citizen,201704,4221.0
113,Digital_citizen,201705,3807.0
114,Digital_citizen,201706,3403.0
115,Digital_citizen,201707,3517.0
116,Digital_citizen,201708,4956.0
117,Digital_citizen,201709,7071.0
118,Digital_citizen,201710,5946.0
119,Digital_citizen,201711,5800.0
120,Digital_citizen,201712,3837.0
121,Digital_citizen,201801,6653.0
122,Digital_citizen,201802,7668.0
123,Digital_citizen,201803,7466.0
124,Digital_citizen,201804,6638.0
125,Digital_citizen,201805,6054.0
126,Digital_citizen,201806,3595.0
0,Information_privacy,200712,3558.0
1,Information_privacy,200801,7162.0
2,Information_privacy,200802,7756.0
3,Information_privacy,200803,8268.0
4,Information_privacy,200804,8740.0
5,Information_privacy,200805,7945.0
6,Information_privacy,200806,7892.0
7,Information_privacy,200807,7130.0
8,Information_privacy,200808,6454.0
9,Information_privacy,200809,8706.0
10,Information_privacy,200810,9337.0
11,Information_privacy,200811,9606.0
12,Information_privacy,200812,6476.0
13,Information_privacy,200901,7642.0
14,Information_privacy,200902,7851.0
15,Information_privacy,200903,9610.0
16,Information_privacy,200904,8176.0
17,Information_privacy,200905,8219.0
18,Information_privacy,200906,7195.0
19,Information_privacy,200907,6318.0
20,Information_privacy,200908,6258.0
21,Information_privacy,200909,7736.0
22,Information_privacy,200910,8439.0
23,Information_privacy,200911,8579.0
24,Information_privacy,200912,6513.0
25,Information_privacy,201001,7598.0
26,Information_privacy,201002,7839.0
27,Information_privacy,201003,9418.0
28,Information_privacy,201004,8754.0
29,Information_privacy,201005,8616.0
30,Information_privacy,201006,6119.0
31,Information_privacy,201007,6070.0
32,Information_privacy,201008,8375.0
33,Information_privacy,201009,9884.0
34,Information_privacy,201010,10999.0
35,Information_privacy,201011,11735.0
36,Information_privacy,201012,9343.0
37,Information_privacy,201101,11602.0
38,Information_privacy,201102,11088.0
39,Information_privacy,201103,12583.0
40,Information_privacy,201104,10517.0
41,Information_privacy,201105,11534.0
42,Information_privacy,201106,9223.0
43,Information_privacy,201107,8486.0
44,Information_privacy,201108,9027.0
45,Information_privacy,201109,9881.0
46,Information_privacy,201110,20869.0
47,Information_privacy,201111,29525.0
48,Information_privacy,201112,8106.0
49,Information_privacy,201201,10488.0
50,Information_privacy,201202,10235.0
51,Information_privacy,201203,9959.0
52,Information_privacy,201204,8475.0
53,Information_privacy,201205,9694.0
54,Information_privacy,201206,7770.0
55,Information_privacy,201207,7491.0
56,Information_privacy,201208,7759.0
57,Information_privacy,201209,9091.0
58,Information_privacy,201210,10062.0
59,Information_privacy,201211,10512.0
60,Information_privacy,201212,8788.0
61,Information_privacy,201301,11181.0
62,Information_privacy,201302,11080.0
63,Information_privacy,201303,11774.0
64,Information_privacy,201304,11706.0
65,Information_privacy,201305,11755.0
66,Information_privacy,201306,9886.0
67,Information_privacy,201307,9160.0
68,Information_privacy,201308,8318.0
69,Information_privacy,201309,8996.0
70,Information_privacy,201310,10741.0
71,Information_privacy,201311,9382.0
72,Information_privacy,201312,7820.0
73,Information_privacy,201401,8993.0
74,Information_privacy,201402,8938.0
75,Information_privacy,201403,11351.0
76,Information_privacy,201404,10466.0
77,Information_privacy,201405,11017.0
78,Information_privacy,201406,7747.0
79,Information_privacy,201407,7842.0
80,Information_privacy,201408,7321.0
81,Information_privacy,201409,9609.0
82,Information_privacy,201410,9104.0
83,Information_privacy,201411,9275.0
84,Information_privacy,201412,7684.0
85,Information_privacy,201501,9379.0
86,Information_privacy,201502,8910.0
87,Information_privacy,201503,11115.0
88,Information_privacy,201504,10184.0
89,Information_privacy,201505,9800.0
90,Information_privacy,201506,8335.0
91,Information_privacy,201507,6396.0
92,Information_privacy,201508,6415.0
93,Information_privacy,201509,7737.0
94,Information_privacy,201510,9641.0
95,Information_privacy,201511,8525.0
96,Information_privacy,201512,6811.0
97,Information_privacy,201601,8178.0
98,Information_privacy,201602,8820.0
99,Information_privacy,201603,8700.0
100,Information_privacy,201604,7844.0
101,Information_privacy,201605,7555.0
102,Information_privacy,201606,6734.0
103,Information_privacy,201607,6079.0
104,Information_privacy,201608,6098.0
105,Information_privacy,201609,8013.0
106,Information_privacy,201610,8576.0
107,Information_privacy,201611,8399.0
108,Information_privacy,201612,6979.0
109,Information_privacy,201701,7871.0
110,Information_privacy,201702,7343.0
111,Information_privacy,201703,9584.0
112,Information_privacy,201704,8198.0
113,Information_privacy,201705,8273.0
114,Information_privacy,201706,7608.0
115,Information_privacy,201707,8898.0
116,Information_privacy,201708,8360.0
117,Information_privacy,201709,8259.0
118,Information_privacy,201710,9956.0
119,Information_privacy,201711,11706.0
120,Information_privacy,201712,10086.0
121,Information_privacy,201801,11908.0
122,Information_privacy,201802,11981.0
123,Information_privacy,201803,13209.0
124,Information_privacy,201804,13852.0
125,Information_privacy,201805,13800.0
126,Information_privacy,201806,11639.0
0,Accountability,200712,8226.0
1,Accountability,200801,16685.0
2,Accountability,200802,18381.0
3,Accountability,200803,18945.0
4,Accountability,200804,26696.0
5,Accountability,200805,18894.0
6,Accountability,200806,16889.0
7,Accountability,200807,16143.0
8,Accountability,200808,15790.0
9,Accountability,200809,20015.0
10,Accountability,200810,21319.0
11,Accountability,200811,20448.0
12,Accountability,200812,16910.0
13,Accountability,200901,21208.0
14,Accountability,200902,21782.0
15,Accountability,200903,24376.0
16,Accountability,200904,21751.0
17,Accountability,200905,21158.0
18,Accountability,200906,19168.0
19,Accountability,200907,18000.0
20,Accountability,200908,19351.0
21,Accountability,200909,24785.0
22,Accountability,200910,24664.0
23,Accountability,200911,24261.0
24,Accountability,200912,18675.0
25,Accountability,201001,20693.0
26,Accountability,201002,22467.0
27,Accountability,201003,26471.0
28,Accountability,201004,24417.0
29,Accountability,201005,23938.0
30,Accountability,201006,17752.0
31,Accountability,201007,18385.0
32,Accountability,201008,27195.0
33,Accountability,201009,32444.0
34,Accountability,201010,34601.0
35,Accountability,201011,33609.0
36,Accountability,201012,29209.0
37,Accountability,201101,33610.0
38,Accountability,201102,27052.0
39,Accountability,201103,30722.0
40,Accountability,201104,26552.0
41,Accountability,201105,28353.0
42,Accountability,201106,24959.0
43,Accountability,201107,22986.0
44,Accountability,201108,24161.0
45,Accountability,201109,25043.0
46,Accountability,201110,33410.0
47,Accountability,201111,33965.0
48,Accountability,201112,25425.0
49,Accountability,201201,32637.0
50,Accountability,201202,33697.0
51,Accountability,201203,33786.0
52,Accountability,201204,28707.0
53,Accountability,201205,33243.0
54,Accountability,201206,32114.0
55,Accountability,201207,30139.0
56,Accountability,201208,31327.0
57,Accountability,201209,36481.0
58,Accountability,201210,40811.0
59,Accountability,201211,37896.0
60,Accountability,201212,29340.0
61,Accountability,201301,38871.0
62,Accountability,201302,42353.0
63,Accountability,201303,49507.0
64,Accountability,201304,41348.0
65,Accountability,201305,40514.0
66,Accountability,201306,34712.0
67,Accountability,201307,29730.0
68,Accountability,201308,27010.0
69,Accountability,201309,26262.0
70,Accountability,201310,31703.0
71,Accountability,201311,30711.0
72,Accountability,201312,22603.0
73,Accountability,201401,22984.0
74,Accountability,201402,25343.0
75,Accountability,201403,32257.0
76,Accountability,201404,24342.0
77,Accountability,201405,24791.0
78,Accountability,201406,20645.0
79,Accountability,201407,19490.0
80,Accountability,201408,19742.0
81,Accountability,201409,23563.0
82,Accountability,201410,24089.0
83,Accountability,201411,22457.0
84,Accountability,201412,18606.0
85,Accountability,201501,21222.0
86,Accountability,201502,19508.0
87,Accountability,201503,22962.0
88,Accountability,201504,19555.0
89,Accountability,201505,18533.0
90,Accountability,201506,14511.0
91,Accountability,201507,18291.0
92,Accountability,201508,18413.0
93,Accountability,201509,21403.0
94,Accountability,201510,23018.0
95,Accountability,201511,21591.0
96,Accountability,201512,17981.0
97,Accountability,201601,19316.0
98,Accountability,201602,22501.0
99,Accountability,201603,23196.0
100,Accountability,201604,20335.0
101,Accountability,201605,20279.0
102,Accountability,201606,18370.0
103,Accountability,201607,16226.0
104,Accountability,201608,17971.0
105,Accountability,201609,20669.0
106,Accountability,201610,21673.0
107,Accountability,201611,22489.0
108,Accountability,201612,18249.0
109,Accountability,201701,19908.0
110,Accountability,201702,21250.0
111,Accountability,201703,23790.0
112,Accountability,201704,18723.0
113,Accountability,201705,21284.0
114,Accountability,201706,18137.0
115,Accountability,201707,22093.0
116,Accountability,201708,17072.0
117,Accountability,201709,18173.0
118,Accountability,201710,19747.0
119,Accountability,201711,21792.0
120,Accountability,201712,17291.0
121,Accountability,201801,19018.0
122,Accountability,201802,19132.0
123,Accountability,201803,20270.0
124,Accountability,201804,18083.0
125,Accountability,201805,18069.0
126,Accountability,201806,15760.0
0,Open_spectrum,200712,265.0
1,Open_spectrum,200801,486.0
2,Open_spectrum,200802,691.0
3,Open_spectrum,200803,509.0
4,Open_spectrum,200804,453.0
5,Open_spectrum,200805,496.0
6,Open_spectrum,200806,424.0
7,Open_spectrum,200807,406.0
8,Open_spectrum,200808,384.0
9,Open_spectrum,200809,456.0
10,Open_spectrum,200810,483.0
11,Open_spectrum,200811,522.0
12,Open_spectrum,200812,411.0
13,Open_spectrum,200901,557.0
14,Open_spectrum,200902,464.0
15,Open_spectrum,200903,464.0
16,Open_spectrum,200904,438.0
17,Open_spectrum,200905,494.0
18,Open_spectrum,200906,434.0
19,Open_spectrum,200907,538.0
20,Open_spectrum,200908,462.0
21,Open_spectrum,200909,518.0
22,Open_spectrum,200910,597.0
23,Open_spectrum,200911,536.0
24,Open_spectrum,200912,473.0
25,Open_spectrum,201001,456.0
26,Open_spectrum,201002,486.0
27,Open_spectrum,201003,602.0
28,Open_spectrum,201004,558.0
29,Open_spectrum,201005,614.0
30,Open_spectrum,201006,385.0
31,Open_spectrum,201007,540.0
32,Open_spectrum,201008,680.0
33,Open_spectrum,201009,725.0
34,Open_spectrum,201010,675.0
35,Open_spectrum,201011,569.0
36,Open_spectrum,201012,740.0
37,Open_spectrum,201101,684.0
38,Open_spectrum,201102,751.0
39,Open_spectrum,201103,806.0
40,Open_spectrum,201104,656.0
41,Open_spectrum,201105,641.0
42,Open_spectrum,201106,598.0
43,Open_spectrum,201107,594.0
44,Open_spectrum,201108,618.0
45,Open_spectrum,201109,628.0
46,Open_spectrum,201110,722.0
47,Open_spectrum,201111,792.0
48,Open_spectrum,201112,728.0
49,Open_spectrum,201201,790.0
50,Open_spectrum,201202,811.0
51,Open_spectrum,201203,789.0
52,Open_spectrum,201204,844.0
53,Open_spectrum,201205,729.0
54,Open_spectrum,201206,782.0
55,Open_spectrum,201207,773.0
56,Open_spectrum,201208,758.0
57,Open_spectrum,201209,793.0
58,Open_spectrum,201210,718.0
59,Open_spectrum,201211,860.0
60,Open_spectrum,201212,809.0
61,Open_spectrum,201301,897.0
62,Open_spectrum,201302,871.0
63,Open_spectrum,201303,996.0
64,Open_spectrum,201304,985.0
65,Open_spectrum,201305,891.0
66,Open_spectrum,201306,694.0
67,Open_spectrum,201307,846.0
68,Open_spectrum,201308,701.0
69,Open_spectrum,201309,631.0
70,Open_spectrum,201310,682.0
71,Open_spectrum,201311,689.0
72,Open_spectrum,201312,665.0
73,Open_spectrum,201401,829.0
74,Open_spectrum,201402,872.0
75,Open_spectrum,201403,1038.0
76,Open_spectrum,201404,937.0
77,Open_spectrum,201405,947.0
78,Open_spectrum,201406,892.0
79,Open_spectrum,201407,968.0
80,Open_spectrum,201408,998.0
81,Open_spectrum,201409,1002.0
82,Open_spectrum,201410,945.0
83,Open_spectrum,201411,1314.0
84,Open_spectrum,201412,937.0
85,Open_spectrum,201501,1022.0
86,Open_spectrum,201502,1623.0
87,Open_spectrum,201503,1105.0
88,Open_spectrum,201504,1095.0
89,Open_spectrum,201505,1320.0
90,Open_spectrum,201506,836.0
91,Open_spectrum,201507,1043.0
92,Open_spectrum,201508,1027.0
93,Open_spectrum,201509,1121.0
94,Open_spectrum,201510,1202.0
95,Open_spectrum,201511,995.0
96,Open_spectrum,201512,1084.0
97,Open_spectrum,201601,1099.0
98,Open_spectrum,201602,1061.0
99,Open_spectrum,201603,1122.0
100,Open_spectrum,201604,881.0
101,Open_spectrum,201605,901.0
102,Open_spectrum,201606,817.0
103,Open_spectrum,201607,858.0
104,Open_spectrum,201608,901.0
105,Open_spectrum,201609,888.0
106,Open_spectrum,201610,877.0
107,Open_spectrum,201611,811.0
108,Open_spectrum,201612,689.0
109,Open_spectrum,201701,731.0
110,Open_spectrum,201702,675.0
111,Open_spectrum,201703,735.0
112,Open_spectrum,201704,783.0
113,Open_spectrum,201705,786.0
114,Open_spectrum,201706,653.0
115,Open_spectrum,201707,687.0
116,Open_spectrum,201708,642.0
117,Open_spectrum,201709,657.0
118,Open_spectrum,201710,639.0
119,Open_spectrum,201711,704.0
120,Open_spectrum,201712,851.0
121,Open_spectrum,201801,688.0
122,Open_spectrum,201802,582.0
123,Open_spectrum,201803,627.0
124,Open_spectrum,201804,647.0
125,Open_spectrum,201805,635.0
126,Open_spectrum,201806,1142.0
0,Algorithmic_regulation,200712,0.0
1,Algorithmic_regulation,200801,0.0
2,Algorithmic_regulation,200802,0.0
3,Algorithmic_regulation,200803,0.0
4,Algorithmic_regulation,200804,0.0
5,Algorithmic_regulation,200805,0.0
6,Algorithmic_regulation,200806,0.0
7,Algorithmic_regulation,200807,0.0
8,Algorithmic_regulation,200808,0.0
9,Algorithmic_regulation,200809,0.0
10,Algorithmic_regulation,200810,0.0
11,Algorithmic_regulation,200811,0.0
12,Algorithmic_regulation,200812,0.0
13,Algorithmic_regulation,200901,0.0
14,Algorithmic_regulation,200902,0.0
15,Algorithmic_regulation,200903,0.0
16,Algorithmic_regulation,200904,0.0
17,Algorithmic_regulation,200905,0.0
18,Algorithmic_regulation,200906,0.0
19,Algorithmic_regulation,200907,0.0
20,Algorithmic_regulation,200908,0.0
21,Algorithmic_regulation,200909,0.0
22,Algorithmic_regulation,200910,0.0
23,Algorithmic_regulation,200911,0.0
24,Algorithmic_regulation,200912,0.0
25,Algorithmic_regulation,201001,0.0
26,Algorithmic_regulation,201002,0.0
27,Algorithmic_regulation,201003,0.0
28,Algorithmic_regulation,201004,0.0
29,Algorithmic_regulation,201005,0.0
30,Algorithmic_regulation,201006,0.0
31,Algorithmic_regulation,201007,0.0
32,Algorithmic_regulation,201008,0.0
33,Algorithmic_regulation,201009,0.0
34,Algorithmic_regulation,201010,0.0
35,Algorithmic_regulation,201011,0.0
36,Algorithmic_regulation,201012,0.0
37,Algorithmic_regulation,201101,0.0
38,Algorithmic_regulation,201102,0.0
39,Algorithmic_regulation,201103,0.0
40,Algorithmic_regulation,201104,0.0
41,Algorithmic_regulation,201105,0.0
42,Algorithmic_regulation,201106,0.0
43,Algorithmic_regulation,201107,0.0
44,Algorithmic_regulation,201108,0.0
45,Algorithmic_regulation,201109,0.0
46,Algorithmic_regulation,201110,0.0
47,Algorithmic_regulation,201111,0.0
48,Algorithmic_regulation,201112,0.0
49,Algorithmic_regulation,201201,0.0
50,Algorithmic_regulation,201202,0.0
51,Algorithmic_regulation,201203,0.0
52,Algorithmic_regulation,201204,0.0
53,Algorithmic_regulation,201205,0.0
54,Algorithmic_regulation,201206,0.0
55,Algorithmic_regulation,201207,0.0
56,Algorithmic_regulation,201208,0.0
57,Algorithmic_regulation,201209,0.0
